Ticker,Name,FCF:2015,FCF:2016,FCF:2017,FCF:2018,GICS Sector,GICS Ind,GICS Ind Grp,Total Liab To Total Liab & Equity:2015,Total Liab To Total Liab & Equity:2016,Total Liab To Total Liab & Equity:2017,Total Liab To Total Liab & Equity:2018,Market Cap:2015,Market Cap:2016,Market Cap:2017,Market Cap:2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVRS US Equity,CORINDUS VASCULAR ROBOTICS I,-28124000,-28125000,-32603000,-32770000,35,351010,3510,23.9547,68.7236,28.7023,58.9978,381452128,83127216,190652496,161054160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRVS US Equity,CORVUS PHARMACEUTICALS INC,-13075000,-30056000,-46478000,-41343000,35,352010,3520,3.8392,5.2437,10.488,6.6784, ,299190720,217987344,107618824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICBK US Equity,COUNTY BANCORP INC,3902000,23825000,8573000,18509000,40,401010,4010,86.2103,89.435,89.9083,89.9881,112534520,177633456,198599824,116543664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COUP US Equity,COUPA SOFTWARE INC,-14299000,-25937000,-25446000,15138000,45,451030,4510,77.1931,58.0414,38.7411,57.9797, , ,1306037504,2129882880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMTS US Equity,CPI CARD GROUP INC,25252000,45664000,-6363000,-2114000,45,452020,4520,130.8932,136.0309,151.0989,172.1878,602738944,229740896,40864400,25557264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRSP US Equity,CRISPR THERAPEUTICS AG, ,-55876000,-77907000,-99012000,35,352010,3520, ,32.501,30.7777,19.7991, ,804715712,953105984,1481436288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYRX US Equity,CRYOPORT INC,-4197832, , ,-6266409,35,351010,3510,115.9707, ,11.7318,31.9207,43421160, ,226825056,334418976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSAXQ US Equity,CSA HOLDINGS INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYBR US Equity,CYBERARK SOFTWARE LTD/ISRAEL,57094000,53515000,73980000,121512000,45,451030,4510,26.2403,26.5029,29.5699,30.7072,1502703360,1558401792,1460027648,2731208192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBAY US Equity,CYMABAY THERAPEUTICS INC,-23324000,-23395000,-19659000,-55465000,35,352020,3520,34.7362,79.6632,18.5137,8.7439,39625436,40563316,408560928,467922592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELP US Equity,CYPRESS ENERGY PARTNERS LP,25064000,23443000,4908000,9647000,10,101010,1010,78.6769,88.4259,93.8819,64.4842,104134512,125105568,71339744,67141584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTMX US Equity,CYTOMX THERAPEUTICS INC,-29009000,-4208000,168814000,-79309000,35,352010,3520,36.0759,60.5887,82.4225,71.3672,752013056,401026944,812282432,680756480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARE US Equity,DARE BIOSCIENCE INC, , ,-2540128, ,35,351010,3510, , ,6.7816, , , ,13086056, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRIO US Equity,DARIOHEALTH CORP,-6387000,-9187000,-10814000,-11541000,35,351010,3510,84.6957,268.9308,43.352,36.6527,24107246,18568494,22546930,28407618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLAY US Equity,DAVE & BUSTER'S ENTERTAINMEN,-42973000,24091000,50752000,44771000,25,253010,2530,72.7778,65.4939,58.2561,64.7757,1148715648,1509518720,2312811264,1912869504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEA US Equity,DAVIDSTEA INC,4534000,-1260000,-9369000,224000,25,255040,2550,86.5267,15.6852,23.4515,31.4785, ,315826688,221260160,125121088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DERM US Equity,DERMIRA INC,-108920000,-327039008,-406672992,-533654016,35,352020,3520,16.4271,20.8672,73.3148,102.6252,1037360192,1081326592,1162402432,304338304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRNA US Equity,DICERNA PHARMACEUTICALS INC,-49933000,-49196000,-45460000,17939000,35,352010,3520,8.9989,19.5973,16.4592,50.9357,244457600,59768644,466352928,729172800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPWW US Equity,DIEGO PELLICER WORLDWIDE INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGLT US Equity,DIGILITI MONEY GROUP INC,-7551000,-9490000, , ,45,451030,4510,443.475,441.0142, , ,13908834,11831580, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPLO US Equity,DIPLOMAT PHARMACY INC,24823000,25109000,128602000,24568000,35,351020,3510,48.5267,44.169,61.3744,68.4979,2208006656,841238976,1482599424,1002429184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DKGH US Equity,DKG CAPITAL INC, , , , ,25,253010,2530, , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPG US Equity,DORIAN LPG LTD,-288942336,-744498240,50184104,56812064,10,101020,1010,20.552,46.4982,44.1082,44.7378,756489152,527575264,578881728,412625344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRNG US Equity,DRONE GUARDER INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSE US Equity,DUFF & PHELPS SEL MLP & MIDS, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLTH US Equity,DULUTH HOLDINGS INC - CL B,17359842,6908000,-8419000,-16596000,25,255020,2550,46.0717,24.9826,27.0435,37.5402, ,533537152,743676736,606390144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGRX US Equity,EAGLE PHARMACEUTICALS INC,-11599000,51617000,54483000,52251000,35,352010,3520,27.4965,29.4392,33.6651,32.6236,1386478464,1215808128,793166464,560596096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECC US Equity,EAGLE POINT CREDIT CO INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEA US Equity,EASTERLY GOVERNMENT PROPERTI,-140691008,-122904000,-357182016,-403960992,60,601010,6010,32.0327,33.2981,44.4981,44.9248,415212736,738233728,955755456,954115520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETBI US Equity,EASTGATE BIOTECH CORP,-568444,-389478, , , , , ,932.8039, , , ,5374571.5,9904710, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHT US Equity,EATON VANCE HIGH INCOME 2021, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBML US Equity,EBULLION INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIT US Equity,EDITAS MEDICINE INC,-6834000,-53739000,-11476000,-50461000,35,352010,3520,21.8006,41.2663,44.2533,43.8226, ,581328256,1367729664,1109266176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHIC US Equity,EHI CAR SERVICES - SPON ADR,-1886691328,-3267048704,-2532611840, ,20,203040,2030,49.3896,51.0948,61.5083, ,5600366080,4365328384,5228005376, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIGR US Equity,EIGER BIOPHARMACEUTICALS INC,-9179000,-38028000,-38416000,-42813000,35,352010,3520,192.2967,32.9541,47.4791,34.9992,6041515.5,97355080,146846064,195191472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCO US Equity,EL POLLO LOCO HOLDINGS INC,27136000,11889000,17433000,17640000,25,253010,2530,46.9375,43.7345,37.894,41.0883,485446624,484769536,386618496,589042688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELF US Equity,ELF BEAUTY INC, ,-7103000,4834000,46710000,30,303020,3030,62.086,66.0352,53.5373,47.3838, ,1310291456,1040043776,403710400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELIO US Equity,ELIO MOTORS INC,-11831922,-29387002, , ,25,251020,2510,186.3865,429.3646, , , ,350407936, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELTZ US Equity,ELITE GROUP INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMBI US Equity,EMERALD BIOSCIENCE INC, ,-3564058,-3317867,-3947399, , , , ,548.6917,243.5844,895.1559, ,6512075,5110670,53563100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENBL US Equity,ENABLE MIDSTREAM PARTNERS LP,-143000000,338000000,418000000,196000000,10,101020,1010,32.9147,30.4852,33.9774,38.7817,3886051072,6801508352,6151345664,5861634560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATT US Equity,ENERGOUS CORP,-21038528,-34199692,-35247744, ,20,201040,2010,10.4079,19.0242,23.6716,16.5366,128918824,343199616,439270240,153587296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENLV US Equity,ENLIVEX THERAPEUTICS LTD, ,-15504000,-6354000, ,35,352010,3520, ,18.1656,12.7002, , ,17047440,7640710.5, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENOB US Equity,ENOCHIAN BIOSCIENCES INC, ,-1472289,-1177478,-4368269,35,352010,3520, ,173.1942,66.1061,13.2274, , ,23623252,120064224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENFC US Equity,ENTEGRA FINANCIAL CORP,6253000,16280000,17096000, ,40,401020,4010,87.2535,89.7076,90.432,90.0472,126723944,133231528,201216336,143542336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EYGY US Equity,ENTERPRISE ENERGY INC,-10234, , , , , , ,29.1907, , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVA US Equity,ENVIVA PARTNERS LP,-10359000,-57083000,58351000,56921000,10,101020,1010,39.8423,52.9731,72.3239,80.4057,476127520,703042304,727906624,734780864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPE US Equity,EP ENERGY CORP-CL A,-106000000,251000000,-166000000,-268000000,10,101020,1010,89.388,87.2716,92,114.3267,1086240000,1644050048,594720000,179200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQBK US Equity,EQUITY BANCSHARES INC - CL A,7884000,12752000,20755000,27835000,40,401010,4010,89.4539,88.2326,88.1992,88.7747,192072288,392925568,517184544,563051584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETSY US Equity,ETSY INC,8376000,-991000,55945000,178368992,25,255020,2550,40.242,40.6812,34.4608,55.5472,929773312,1366162432,2490180864,5697540096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVBG US Equity,EVERBRIDGE INC,1949000,3039000,3196000,1574000,45,451030,4510,129.9968,60.9018,76.3164,83.9202, ,500929920,1684608640,1685782912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRAM US Equity,EVERSPIN TECHNOLOGIES INC,-11965000,-19579000,-21958000,-16587000,45,453010,4530,152.8054,35.2069,65.3784,44.6753, ,103609480,96129008,95905512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVFM US Equity,EVOFEM BIOSCIENCES INC,-38137544,-16254993,-8200959,-56507000,35,352020,3520,40.6479,7.0392,34.2826,682.4439,19112522,15487916,27008576,108383768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVH US Equity,EVOLENT HEALTH INC - A,-24983000,-51036000,-55806000, ,35,351030,3510,7.9699,23.9803,20.2934, ,714684928,1005421440,951738816, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVBC US Equity,EVOLUTION BLOCKCHAIN GROUP I,-49395, , , , , , ,10476.623, ,256.6489, , , ,18526526, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXDID US Equity,EXACTUS INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XELAU US Equity,EXELA TECHNOLOGIES INC,-507472,60732000,9015000,10385000,45,451020,4510,3.5081,135.0599,100.5835,111.0384,101776456,648568768,843239296,563036096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXEO US Equity,EXEO ENTERTAINMENT INC, , , , ,25,252010,2520, , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOG US Equity,EXTRACTION OIL & GAS INC,-368136000,-759875968,-1093235968,-370863008,10,101020,1010,53.8453,36.4684,47.5533,50.5751, ,3443565568,2459809280,736449216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EYEG US Equity,EYEGATE PHARMACEUTICALS,-4459169,-8424180,-6505540,-10864512,35,352020,3520,35.9807,103.3854,113.4699,37.4238,20980966,16513339,18465262,20368532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FWDR US Equity,FAIRWIND ENERGY INC,-186920,-12576,-76415,-51563, , , ,42.0638,286.6356,1017.6678,2445.8279,8389368, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPI US Equity,FARMLAND PARTNERS INC,-101614704,-132405000, , ,60,601010,6010,57.0297,48.8186,45.4857,47.035,131406064,193642144,263306496,138899440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBK US Equity,FB FINANCIAL CORP,-51454000,-249984992,33065000,202064000,40,401010,4010,91.8372,89.9143,87.3781,86.9206, ,625593792,1282186368,1075973120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RACE US Equity,FERRARI NV,522358016,829651968,473895008,633246976,25,251020,2510,100.5007,91.4328,81.0694,72.0958,8345532928,10414347264,16478060544,16838763520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGEN US Equity,FIBROGEN INC,-20548000,5856000,-75013000,-84164000,35,352010,3520,58.1734,62.7072,39.0488,39.9874,1888683008,1362430976,3910405120,3953793024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSAM US Equity,FIFTH STREET ASSET MANAGEMEN,66918672,15681127, , ,40,402030,4020,101.6318,103.0684, , ,158616832,331376832, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNGR US Equity,FINGERMOTION INC,-46729,-23876,-838,-1611218,50,502020,5020,3937.1846,1848.1895,1819.8059,123.336, , ,2061400, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDC US Equity,FIRST DATA CORP- CLASS A,513000000,1879000064,1776000000,1996999936,45,451020,4510,89.1246,89.5662,87.3915,81.6213,14405237760,12941280256,15456749568,15844670464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIFG US Equity,FIRST FOODS GROUP INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGBI US Equity,FIRST GUARANTY BANCSHARES IN,12815000,18103000,5461000,23102000,40,401010,4010,91.9011,91.7153,91.7744,91.8951,142672384,182066624,220179376,204414528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FHB US Equity,FIRST HAWAIIAN INC,123484000,204406000,259706000,315532992,40,401010,4010,85.8576,87.4046,87.6758,87.8002, ,4856964096,4073200640,3036020480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNWB US Equity,FIRST NORTHWEST BANCORP,-2439000,8522000,179000,10496000,40,401010,4010,79.6455,81.2157,83.6605,86.3148,163361488,161500656,187696848,165651360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPTA US Equity,FIRST PRIORITY TAX SOLUTIONS,-122050,-8600,8654,-27302, , , ,118.606,145.5443,260.3901,1130.1498, , , ,17280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRSI US Equity,FIRST RATE STAFFING CORP, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDEU US Equity,FIRST TR DYN EUR EQTY INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPL US Equity,FIRST TRUST NEW OPPORTUNITIE, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIV US Equity,FIRST TRUST SENIOR FLOATING, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXER US Equity,FIRST XERIS CORP, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIT US Equity,FITBIT INC - A,78591000,60080000,-24919000,60327000,45,452030,4520,35.3912,45.1936,47.9188,51.4408,6355386880,1651855232,1363299712,1254243328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIVN US Equity,FIVE9 INC,-14055000,5707000,8456000,29361000,45,451030,4510,73.5169,71.1818,63.4638,63.8307,445135488,757220992,1409004160,2588661248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGCN US Equity,FLAGSHIP GLOBAL CORP,0,0,0, , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLKS US Equity,FLEX PHARMA INC,-21011736,-32611252,-27835696,-23598660,35,352020,3520,3.0266,6.1656,16.8231,10.6536,195983152,88565656,62112152,5960432.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLXN US Equity,FLEXION THERAPEUTICS INC,-44145960,-70911344,-109977000, ,35,352010,3520,18.2101,17.3384,41.0233,62.78,415661504,602315264,941776832,429552576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTWS US Equity,FLITWAYS TECHNOLOGY INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLCX US Equity,FLOOIDCX CORP,-25357,-1081177,-1478172,-1284520, , , ,3.7318,2699.0769,2823.6392,3429.7488, , ,97200000,23919030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOMX US Equity,FOAMIX PHARMACEUTICALS LTD,-12998000,-27794000,-54695000,-69231000,35,352020,3520,4.2216,4.1656,14.5201,11.1336,248483376,412562496,225363744,195120592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTXP US Equity,FOOTHILLS EXPLORATION INC,-9099,-2256752,-3920822, , , , , ,61.3289,95.9723, , ,25216690,4917207, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
